frame_id,character,category,pose_label,tentative_sequence,body_bbox_xyxy,body_width,body_height,body_area,height_ratio_to_canonical,width_ratio_to_canonical,uniform_scale_factor_applied,resampled,scale_review,scale_note,candidate_file
L-R14-C03,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 43, 48]",41,46,1509,1.0,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L170_row14_slot03.png
L-R14-C04,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 44, 48]",42,46,1521,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L171_row14_slot04.png
L-R14-C05,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 43, 45]",41,43,1425,0.9348,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L172_row14_slot05.png
L-R14-C06,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 43, 46]",41,44,1392,0.9565,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L173_row14_slot06.png
L-R14-C07,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 43, 46]",41,44,1391,0.9565,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L174_row14_slot07.png
L-R14-C08,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 44, 44]",42,42,1337,0.913,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L175_row14_slot08.png
L-R14-C09,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 42, 43]",40,41,1328,0.8913,0.9524,1.0,False,intentional_pose_variation_or_manual_review,"Outside the conservative upright-height review band, but preserved at source scale. The visual pose shows likely intentional squash, extension, expression, or orientation change.",characters/loko/detection_candidates/L176_row14_slot09.png
L-R14-C10,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 46, 43]",44,41,1370,0.8913,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L177_row14_slot10.png
L-R14-C11,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 46, 44]",44,42,1381,0.913,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L178_row14_slot11.png
L-R14-C12,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 46, 44]",44,42,1413,0.913,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L179_row14_slot12.png
L-R15-C01,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 51, 48]",49,46,1633,1.0,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L180_row15_slot01.png
L-R15-C02,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 52, 47]",50,45,1587,0.9783,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L181_row15_slot02.png
L-R15-C03,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 53, 43]",51,41,1480,0.8913,1.2143,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L182_row15_slot03.png
L-R15-C04,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 51, 43]",49,41,1463,0.8913,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L183_row15_slot04.png
L-R15-C05,loko,ACTIVITIES,peeking_over_edge,peeking,"[2, 2, 51, 43]",49,41,1450,0.8913,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L184_row15_slot05.png
L-R15-C06,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 53, 43]",51,41,1492,0.8913,1.2143,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L185_row15_slot06.png
L-R15-C07,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 56, 43]",54,41,1557,0.8913,1.2857,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L186_row15_slot07.png
L-R15-C08,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 45, 43]",43,41,1370,0.8913,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L187_row15_slot08.png
L-R15-C09,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 48, 42]",46,40,1367,0.8696,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L188_row15_slot09.png
L-R15-C10,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 47, 41]",45,39,1340,0.8478,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L189_row15_slot10.png
L-R15-C11,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 51, 54]",49,52,1915,1.1304,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L190_row15_slot11.png
L-R15-C12,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 55, 41]",53,39,1442,0.8478,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L191_row15_slot12.png
L-R15-C13,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 57, 41]",55,39,1463,0.8478,1.3095,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L192_row15_slot13.png
L-R15-C14,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 55, 38]",53,36,1340,0.7826,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L193_row15_slot14.png
L-R16-C01,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 55, 40]",53,38,1403,0.8261,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L194_row16_slot01.png
L-R16-C02,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 52, 40]",50,38,1334,0.8261,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L195_row16_slot02.png
L-R16-C03,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 49, 41]",47,39,1323,0.8478,1.119,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L196_row16_slot03.png
L-R16-C04,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 52, 42]",50,40,1372,0.8696,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L197_row16_slot04.png
L-R16-C05,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 50, 44]",48,42,1417,0.913,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L198_row16_slot05.png
L-R16-C06,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 47, 44]",45,42,1416,0.913,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L199_row16_slot06.png
L-R16-C07,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 50, 41]",48,39,1338,0.8478,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L200_row16_slot07.png
L-R16-C08,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 50, 41]",48,39,1332,0.8478,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L201_row16_slot08.png
L-R16-C09,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 53, 41]",51,39,1392,0.8478,1.2143,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L202_row16_slot09.png
L-R16-C10,loko,ACTIVITIES,ledge_furniture_interaction,peeking_furniture,"[2, 2, 46, 44]",44,42,1326,0.913,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L203_row16_slot10.png
L-R16-C11,loko,IDLE,front_idle_variants,idle_front,"[2, 2, 44, 47]",42,45,1423,0.9783,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L204_row16_slot11.png
L-R16-C12,loko,IDLE,front_idle_variants,idle_front,"[2, 2, 43, 46]",41,44,1413,0.9565,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L205_row16_slot12.png
L-R17-C01,loko,IDLE,front_idle_variants,idle_front,"[2, 2, 44, 48]",42,46,1518,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L206_row17_slot01.png
L-R17-C02,loko,IDLE,front_idle_variants,idle_front,"[2, 2, 44, 48]",42,46,1517,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L207_row17_slot02.png
L-R17-C03,loko,IDLE,front_idle_variants,idle_front,"[2, 2, 45, 41]",43,39,1296,0.8478,1.0238,1.0,False,intentional_pose_variation_or_manual_review,"Outside the conservative upright-height review band, but preserved at source scale. The visual pose shows likely intentional squash, extension, expression, or orientation change.",characters/loko/detection_candidates/L208_row17_slot03.png
L-R17-C04,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 2, 53, 39]",51,37,1460,0.8043,1.2143,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L209_row17_slot04.png
L-R17-C05,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 8, 55, 43]",53,35,1366,0.7609,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L210_row17_slot05.png
L-R17-C06,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 12, 55, 46]",53,34,1308,0.7391,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L211_row17_slot06.png
L-R17-C07,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 2, 54, 36]",52,34,1286,0.7391,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L212_row17_slot07.png
L-R17-C08,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 2, 49, 35]",47,33,1218,0.7174,1.119,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L213_row17_slot08.png
L-R17-C09,loko,SLEEP,drowsy_and_sleep,sleep_transition,"[2, 2, 47, 33]",45,31,1091,0.6739,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L214_row17_slot09.png
